DATE;HOUR;FACT;ID_COMPANY;ID_GTP;CITY_ID
01.02.2015;0;140,16;2;1;491281
01.02.2015;1;503,34;2;1;491281
01.02.2015;2;243,54;2;1;491281
01.02.2015;3;71,52;2;1;491281
01.02.2015;4;138,96;2;1;491281
01.02.2015;5;201,12;2;1;491281
01.02.2015;6;208,2;2;1;491281
01.02.2015;7;43,5;2;1;491281
01.02.2015;8;372,96;2;1;491281
01.02.2015;9;455,88;2;1;491281
01.02.2015;10;265,98;2;1;491281
01.02.2015;11;387,18;2;1;491281
01.02.2015;12;363,54;2;1;491281
01.02.2015;13;173,28;2;1;491281
01.02.2015;14;535,98;2;1;491281
01.02.2015;15;441,66;2;1;491281
01.02.2015;16;398,88;2;1;491281
01.02.2015;17;333,96;2;1;491281
01.02.2015;18;424,38;2;1;491281
01.02.2015;19;126,96;2;1;491281
01.02.2015;20;240,78;2;1;491281
01.02.2015;21;235,02;2;1;491281
01.02.2015;22;91,38;2;1;491281
01.02.2015;23;113,7;2;1;491281
02.02.2015;0;196,8;2;1;491281
02.02.2015;1;239,58;2;1;491281
02.02.2015;2;233,1;2;1;491281
02.02.2015;3;118,2;2;1;491281
02.02.2015;4;395,88;2;1;491281
02.02.2015;5;34,8;2;1;491281
02.02.2015;6;165,6;2;1;491281
02.02.2015;7;112,32;2;1;491281
02.02.2015;8;141,96;2;1;491281
02.02.2015;9;142,92;2;1;491281
02.02.2015;10;189,84;2;1;491281
02.02.2015;11;104,58;2;1;491281
02.02.2015;12;179,82;2;1;491281
02.02.2015;13;-59,82;2;1;491281
02.02.2015;14;129,96;2;1;491281
02.02.2015;15;159,48;2;1;491281
02.02.2015;16;191,4;2;1;491281
02.02.2015;17;351,84;2;1;491281
02.02.2015;18;1013,28;2;1;491281
02.02.2015;19;318,96;2;1;491281
02.02.2015;20;483,36;2;1;491281
02.02.2015;21;694,8;2;1;491281
02.02.2015;22;934,74;2;1;491281
02.02.2015;23;1167,66;2;1;491281
03.02.2015;0;669,66;2;1;491281
03.02.2015;1;1014,3;2;1;491281
03.02.2015;2;941,94;2;1;491281
03.02.2015;3;45,72;2;1;491281
03.02.2015;4;583,8;2;1;491281
03.02.2015;5;344,58;2;1;491281
03.02.2015;6;375,72;2;1;491281
03.02.2015;7;184,14;2;1;491281
03.02.2015;8;280,08;2;1;491281
03.02.2015;9;310,8;2;1;491281
03.02.2015;10;823,62;2;1;491281
03.02.2015;11;132,3;2;1;491281
03.02.2015;12;99,12;2;1;491281
03.02.2015;13;148,5;2;1;491281
03.02.2015;14;194,58;2;1;491281
03.02.2015;15;100,98;2;1;491281
03.02.2015;16;392,1;2;1;491281
03.02.2015;17;683,94;2;1;491281
03.02.2015;18;67,38;2;1;491281
03.02.2015;19;247,68;2;1;491281
03.02.2015;20;552,3;2;1;491281
03.02.2015;21;353,16;2;1;491281
03.02.2015;22;683,58;2;1;491281
03.02.2015;23;710,4;2;1;491281
04.02.2015;0;611,22;2;1;491281
04.02.2015;1;621,48;2;1;491281
04.02.2015;2;494,82;2;1;491281
04.02.2015;3;739,14;2;1;491281
04.02.2015;4;463,08;2;1;491281
04.02.2015;5;36,78;2;1;491281
04.02.2015;6;387,12;2;1;491281
04.02.2015;7;692,76;2;1;491281
04.02.2015;8;577,62;2;1;491281
04.02.2015;9;132,06;2;1;491281
04.02.2015;10;831,24;2;1;491281
04.02.2015;11;1665,3;2;1;491281
04.02.2015;12;2024,82;2;1;491281
04.02.2015;13;1827,96;2;1;491281
04.02.2015;14;1400,58;2;1;491281
04.02.2015;15;1430,7;2;1;491281
04.02.2015;16;1493,76;2;1;491281
04.02.2015;17;1546,02;2;1;491281
04.02.2015;18;1096,5;2;1;491281
04.02.2015;19;453,42;2;1;491281
04.02.2015;20;178,14;2;1;491281
04.02.2015;21;157,08;2;1;491281
04.02.2015;22;157,56;2;1;491281
04.02.2015;23;204,36;2;1;491281
05.02.2015;0;203,64;2;1;491281
05.02.2015;1;53,7;2;1;491281
05.02.2015;2;167,1;2;1;491281
05.02.2015;3;195,6;2;1;491281
05.02.2015;4;14,04;2;1;491281
05.02.2015;5;240,84;2;1;491281
05.02.2015;6;101,88;2;1;491281
05.02.2015;7;85,14;2;1;491281
05.02.2015;8;360,96;2;1;491281
05.02.2015;9;141,66;2;1;491281
05.02.2015;10;148,08;2;1;491281
05.02.2015;11;321,48;2;1;491281
05.02.2015;12;-533,88;2;1;491281
05.02.2015;13;154,14;2;1;491281
05.02.2015;14;210,78;2;1;491281
05.02.2015;15;175,44;2;1;491281
05.02.2015;16;263,34;2;1;491281
05.02.2015;17;108,18;2;1;491281
05.02.2015;18;145,32;2;1;491281
05.02.2015;19;163,74;2;1;491281
05.02.2015;20;232,32;2;1;491281
05.02.2015;21;65,16;2;1;491281
05.02.2015;22;286,74;2;1;491281
05.02.2015;23;157,14;2;1;491281
06.02.2015;0;214,5;2;1;491281
06.02.2015;1;161,82;2;1;491281
06.02.2015;2;112,92;2;1;491281
06.02.2015;3;314,46;2;1;491281
06.02.2015;4;316,74;2;1;491281
06.02.2015;5;110,88;2;1;491281
06.02.2015;6;244,2;2;1;491281
06.02.2015;7;160,02;2;1;491281
06.02.2015;8;396,18;2;1;491281
06.02.2015;9;1536,96;2;1;491281
06.02.2015;10;2601,24;2;1;491281
06.02.2015;11;2688,06;2;1;491281
06.02.2015;12;2077,74;2;1;491281
06.02.2015;13;762,54;2;1;491281
06.02.2015;14;958,38;2;1;491281
06.02.2015;15;838,74;2;1;491281
06.02.2015;16;1018,32;2;1;491281
