DATE;HOUR;FACT;ID_COMPANY;ID_GTP;CITY_ID
01.02.2015;0;3471;7;1;1487922
01.02.2015;1;3227;7;1;1487922
01.02.2015;2;3142;7;1;1487922
01.02.2015;3;2124;7;1;1487922
01.02.2015;4;2597;7;1;1487922
01.02.2015;5;3236;7;1;1487922
01.02.2015;6;3673;7;1;1487922
01.02.2015;7;3654;7;1;1487922
01.02.2015;8;1358;7;1;1487922
01.02.2015;9;2362;7;1;1487922
01.02.2015;10;2059;7;1;1487922
01.02.2015;11;2306;7;1;1487922
01.02.2015;12;2462;7;1;1487922
01.02.2015;13;3411;7;1;1487922
01.02.2015;14;3665;7;1;1487922
01.02.2015;15;2013;7;1;1487922
01.02.2015;16;2041;7;1;1487922
01.02.2015;17;2974;7;1;1487922
01.02.2015;18;3626;7;1;1487922
01.02.2015;19;3721;7;1;1487922
01.02.2015;20;1966;7;1;1487922
01.02.2015;21;4072;7;1;1487922
01.02.2015;22;4273;7;1;1487922
01.02.2015;23;3808;7;1;1487922
02.02.2015;0;3643;7;1;1487922
02.02.2015;1;3781;7;1;1487922
02.02.2015;2;3640;7;1;1487922
02.02.2015;3;2093;7;1;1487922
02.02.2015;4;2103;7;1;1487922
02.02.2015;5;3109;7;1;1487922
02.02.2015;6;2066;7;1;1487922
02.02.2015;7;2719;7;1;1487922
02.02.2015;8;1325;7;1;1487922
02.02.2015;9;2265;7;1;1487922
02.02.2015;10;3152;7;1;1487922
02.02.2015;11;3523;7;1;1487922
02.02.2015;12;3418;7;1;1487922
02.02.2015;13;3920;7;1;1487922
02.02.2015;14;4354;7;1;1487922
02.02.2015;15;2166;7;1;1487922
02.02.2015;16;1844;7;1;1487922
02.02.2015;17;3169;7;1;1487922
02.02.2015;18;4087;7;1;1487922
02.02.2015;19;3760;7;1;1487922
02.02.2015;20;2301;7;1;1487922
02.02.2015;21;3504;7;1;1487922
02.02.2015;22;4007;7;1;1487922
02.02.2015;23;4129;7;1;1487922
03.02.2015;0;3868;7;1;1487922
03.02.2015;1;2976;7;1;1487922
