fact,pred
130869,136810.25
137480,141152.265625
142065,149404.765625
151909,156009.9375
179555,167582.65625
177021,156782.984375
141110,143838.125
168531,157066.578125
168515,148099.359375
170042,148608.984375
170347,164805.890625
172111,164372.359375
151144,156668.34375
145442,146892.203125
115183,136061.171875
134118,145750.1875
167618,173631.015625
154287,163480.796875
163889,162095.53125
164877,157360.59375
171146,148457.984375
175026,151553.609375
167230,155669.59375
181907,160914.796875
183821,164107.8125
181056,165941.734375
170464,165463.234375
163582,165708.796875
159523,156193.046875
149271,146357.765625
139744,134389.359375
176856,174533.8125
155836,165608.15625
147502,151205.109375
145161,141636.359375
128955,129326.296875
127710,133367.5625
167785,161408.78125
175054,165101.171875
153434,159904.078125
136093,139863.609375
125983,132256.765625
124786,128117.984375
135494,130653.984375
134172,143162.359375
143230,147835.203125
160055,158360.828125
151331,161063.71875
132558,135907.375
162983,161965.890625
162080,158811.671875
125185,138690.640625
117829,135164.28125
182024,170492.859375
162671,155976.171875
150288,147182.328125
132170,134706.15625
144958,153692.765625
142240,162490.359375
149303,161076.015625
147253,147684.28125
175587,168488.40625
156926,160120.3125
147086,156408.296875
163670,165752.40625
175190,168558.46875
153096,148312.640625
176396,174549.625
177751,165272.09375
166474,152904.765625
175907,155795.546875
174158,172847.078125
148472,146525.625
121384,133758.734375
139129,143384.9375
173918,170463.4375
181376,166360.046875
173864,171814
163684,173231.09375
166896,171619.28125
166700,170692.484375
181595,170822.109375
164065,154364.21875
151175,140560
135064,136166.71875
145370,147256.03125
154631,163612.59375
154516,164864.53125
158284,159354.65625
169365,169258.546875
166687,165499.0625
170356,168292.328125
140637,136563.484375
136693,134370.25
166944,153042.921875
178348,175469.265625
129835,135897.390625
136626,137068.4375
152175,137603.078125
168645,162627.40625
129093,137918.640625
131030,132163.96875
167431,159493.921875
170118,161960.953125
168325,166617.90625
164209,161273.375
145786,144366.125
138612,131385.1875
139636,130729.390625
175857,172174.203125
164060,163528.515625
157672,160806.34375
123428,136665.375
162254,159864.125
163603,164079.015625
169478,162241.6875
161709,163838.84375
137670,160479.09375
136847,131938.046875
143314,123642.4453125
130086,134737.375
168630,167938.3125
145748,147930.25
168383,166884.4375
157388,158699.796875
133440,133129.046875
138742,127491.8671875
114025,140639.109375
137807,154796.75
162622,158004.65625
149191,153009.21875
134490,140884.109375
126534,135308.859375
133334,142751.578125
149450,158763.671875
149209,155887.09375
125774,133167.390625
172267,166968.8125
168624,155795.09375
173168,164493.734375
171126,168644.984375
180422,166734.109375
182697,168642.5625
143232,129463.2734375
149370,143191.84375
151626,162725
161372,162176.25
142129,135701.703125
135326,132567.28125
147221,156455.4375
151460,157691.40625
126740,132245.40625
153161,147937.734375
131411,132573.734375
161050,164567.640625
137326,130944.0078125
125465,129943.078125
130000,136609.34375
155276,171465.171875
151540,153026
121603,127589.296875
154853,144189.171875
152703,159567.5625
122855,135843.75
124269,139048.875
149479,144392.84375
159581,163477.984375
158476,154282.234375
136509,131890.984375
121227,124483.4296875
133254,126821.7578125
142334,137460.109375
157705,166542.765625
136603,146358.171875
149265,152152
157924,159102.125
161081,166175.171875
165414,169737.171875
150453,154828.1875
140895,147567.984375
144829,141485.96875
151703,167351.09375
147631,161884.5
152059,159613.375
147987,160327.359375
164021,170613.546875
160361,169100.265625
169275,163955.75
136905,144309
140127,133446.1875
137025,143002.4375
175743,166339.421875
162759,160563.140625
149308,156344.015625
160088,156663.5625
177162,166503.859375
170121,165980.984375
172531,168701.125
172223,168234.546875
169195,167116.484375
157243,149330.96875
145344,140551.015625
145717,143142.15625
162104,148430.515625
181384,163255.046875
161429,155011.828125
156737,158516.46875
152477,141191.71875
157496,163103.3125
169685,166123.828125
157614,154997.640625
160572,145215.46875
144416,131752.328125
137561,132294.984375
126277,135253.890625
141550,152374.609375
161384,163680.328125
156208,163961.53125
158204,164662.921875
131978,132685.15625
128569,128834.7578125
145257,148450.75
161629,163901.03125
171268,156682.84375
153787,151335.953125
145480,140811.703125
117437,130982.34375
146666,164372.671875
151151,158050.9375
136185,160214.09375
133021,159478.71875
127119,130616.984375
147941,157982.359375
163281,156897.859375
135132,154627.65625
125271,134010.65625
137687,153433.265625
156746,158059.21875
164651,137910.21875
156738,162908.84375
176816,170085.890625
175854,168953.90625
139427,136141.265625
131721,132274.046875
148294,148525.8125
151279,154635.328125
163874,161938.546875
160296,163372.78125
143151,150640.765625
152450,151461.578125
151615,163806.96875
156360,167102.453125
178126,164588.671875
168571,167629.65625
160734,163873.6875
155512,161207.25
126193,131931.75
155355,158308.59375
159203,156051.453125
137156,135424.265625
151046,144602.71875
157956,162857.421875
130128,125266.796875
153678,154051.703125
153784,147656.390625
147135,143234.046875
140794,134124.578125
157506,155701.21875
175277,161503.46875
154464,146043.078125
142851,129396.6171875
120934,122226.328125
140904,147490.046875
153435,153991.328125
148408,152879.546875
155256,144473.28125
165494,152863.0625
165680,149852.96875
145914,145066.53125
131340,135649.8125
127937,130521.7265625
122369,127102.0546875
114835,130520.7265625
164100,155612
158520,157778.640625
157799,160939.96875
154205,149235.15625
145013,135643.609375
142324,137495.90625
143625,137779.953125
156080,159721.484375
158929,155802.8125
129510,140272.625
122052,130922.15625
141243,138125.828125
162455,161412.3125
150997,156814.234375
142728,141089.28125
165039,151853.953125
156571,169979.03125
148678,152480
136481,142453.46875
137078,140347.828125
129556,132353.03125
148683,155667.96875
170776,168439.71875
169291,161678.21875
178334,165322.53125
176089,167886.28125
183979,162797.015625
183353,161788.359375
174954,171422.984375
167859,168993.21875
137726,142167.515625
158645,162293.375
170465,170233.390625
182056,162865.96875
171487,162906.046875
161601,157734.5625
174616,168139.765625
174448,170164.90625
182291,167514.59375
146110,140602.5
152907,159245.28125
159581,166023.890625
156547,150141.21875
144402,142354.0625
125040,128530.28125
139583,141682.96875
143098,149187.34375
143925,162072.65625
169041,165429.78125
176637,168445.5
163555,164091.375
136155,131073.0625
141674,131747.546875
142893,145089.640625
152517,155658.46875
151080,164851
152560,158842.421875
147588,150404.90625
134276,141292.203125
139560,138505.453125
168902,163579.046875
163349,163453.671875
158239,165484.53125
166057,167521.78125
165244,162592.984375
164999,161796.21875
128861,130051.4375
151498,151902.484375
154837,154677.359375
149793,156412.90625
148141,149034.625
128164,128298.4609375
138311,147309.828125
157403,158996.859375
177262,166717.09375
163822,161370.609375
165298,164057.734375
159753,148067.015625
148579,146253.53125
157273,159995.59375
151807,149179.515625
168012,167091.625
157911,163699.515625
148788,136644.390625
142609,129899.9609375
132654,130358.140625
139705,146543.09375
179062,167155.21875
124191,147006.140625
138438,155494.65625
150130,163604.15625
153623,168539.1875
171376,167167.8125
195221,174148.421875
158905,141357.4375
142117,136448.015625
160563,161773.84375
174335,162120.578125
162179,167487.28125
173829,164824.4375
173577,167654.4375
167039,164392.578125
134731,141343.140625
166567,161164.671875
166264,165047.484375
159236,161744.6875
180835,167204.484375
172333,167387.640625
150896,151639.0625
136793,134525.78125
118745,133744.453125
134359,126319.25
128029,127885.5625
151895,156218.8125
157481,162165.421875
159908,162710.25
167764,165552.5625
129139,134795.859375
150589,156039.09375
165029,164152.578125
165228,160176.203125
155995,155632.640625
153773,149862.96875
161697,165749.25
156720,163561.734375
141660,153442.484375
129021,134847.9375
129505,131051.5703125
160851,155746.515625
150538,153191.875
148101,144299.359375
135440,127384.796875
159331,156943.5
173636,163164.609375
169856,161927.125
139345,137330.65625
156767,152316.78125
148322,159564.96875
147941,149507.375
141895,143322.875
169584,158690.5625
169039,157899.375
163797,169206.25
149577,149090.90625
132959,141535.625
135745,130342.4765625
129717,135090.046875
174729,168931.5
149132,160877.8125
150242,155269.28125
132695,134293
139315,156458.5625
171810,174037.671875
152040,147890.90625
148703,137324.75
168147,162246.484375
169070,167233.828125
166577,170363
162455,165146.203125
146280,134528.609375
157029,157415.984375
156805,169232.875
177716,167289.328125
173352,174810.671875
169788,172538.4375
138364,148723.109375
115293,129518.84375
147938,149824.96875
153712,164254.515625
141803,153657.734375
149316,146256.1875
133684,141759.46875
114434,129990.0546875
125412,136319.640625
157144,158839.390625
152533,167584.734375
156333,163798.84375
158017,166360.375
133049,136494.34375
126944,133289.75
160219,161331.0625
142925,153280.421875
161735,162130.9375
163899,163012.1875
159530,161563.546875
126267,129621.03125
151421,150573.96875
145332,151160.703125
121600,137499.046875
168724,161898.25
159190,164957
161457,163173.796875
125823,135091.46875
143655,153450.09375
145230,143326.96875
158935,161411.078125
162637,161485.296875
134603,148757.578125
137509,127712.375
115099,126466.546875
148424,156699.578125
158383,148990.421875
164058,159123.375
166352,162034.171875
182481,173692.125
169427,172451.09375
145536,143991.84375
113616,131037.4453125
126953,140033.640625
150233,148617.203125
159327,162153.828125
151268,160085.953125
139056,140471.296875
148600,153740.703125
159763,161032.234375
122542,133958.640625
128082,133370.875
147520,144593.890625
158987,155051.75
141249,147146.25
131694,140571.125
159853,148612.953125
167661,163667.359375
170277,163724.5
173743,163869.625
171205,166412.890625
146085,155149.828125
151163,145628.34375
132975,132501.6875
156556,154239.28125
183710,166924.0625
171753,162770
168792,155684.296875
171649,166885.078125
174676,170414.34375
141873,133883.796875
149662,161412.46875
157680,158218.78125
166896,162278.515625
173286,167726.25
174448,174776.5
137490,132429.171875
123482,128766.4609375
136285,137190.578125
130042,141271.046875
104720,122937.328125
159944,161087.21875
148352,153641.46875
152321,144415.015625
135576,133879.71875
130348,137691.671875
164432,163002.546875
172191,169635.703125
162787,154405
121103,127747.8203125
126284,129024.234375
138021,154071.6875
132612,144263.734375
124421,123930.4921875
127783,127260.578125
158293,158969.265625
157947,159070.71875
123591,127367.7890625
168233,159849.953125
156965,156588.875
150938,156480.046875
169793,162306.0625
164282,163667.359375
132857,136851.75
132117,129169.265625
124604,139118.515625
144573,149787.671875
156427,153520.640625
121145,127772.6796875
174846,171196.71875
176528,173501.90625
176139,167910.78125
138912,147482.875
139263,142861.21875
132517,141827.609375
129048,141766.5
181932,172093.59375
172981,166247.921875
174068,170210.671875
181809,171917.09375
178915,172822.6875
179312,171894.140625
147805,147612.46875
143687,145130.734375
133737,136984.671875
157492,166781.8125
184086,166714.859375
181939,164895.96875
169356,168898.15625
178617,172848.390625
178508,178207
189574,173994.6875
184178,178603.9375
138728,131410.375
163993,153195.234375
120821,136320.6875
116362,126169.71875
131064,136521.8125
150599,167356.1875
157688,168889.9375
165586,168511.703125
170903,167141.984375
137224,130362.9921875
145790,131007.5859375
143129,141190.640625
165736,151819.0625
166681,165044.34375
160745,165444.921875
126704,138305.625
151304,149510.953125
167972,167097.359375
172508,173677.21875
159899,170305.171875
137557,149901.140625
134893,137333
156486,136425.890625
171121,164864.0625
155815,149726.40625
129465,133294.1875
121064,123306.140625
128250,128054.7109375
125953,140712.359375
151718,158359.625
146809,144750.203125
139409,134968.234375
130023,136114.515625
146170,142428.078125
165151,164968.484375
144313,143158.671875
164417,165781.34375
156541,169417.609375
169116,172798.78125
164717,169196.078125
147302,147666.109375
136728,138807.75
114121,123539.078125
136716,139549.96875
156396,164814.375
176241,176673.546875
170872,172899.671875
161869,166044.15625
152979,155322.296875
151835,150246.921875
159494,155384.96875
173707,173359
175865,173525.90625
164412,170823.078125
168237,172381.375
176732,175108.015625
184275,181877.859375
154573,154815.34375
141027,138863.09375
162245,163396.46875
167804,165903.921875
167173,165089.984375
151610,161461.578125
162557,161477.4375
165040,161702.59375
162961,165059.296875
165872,164581.453125
171961,167064.53125
139180,139281.671875
146128,154850.9375
144911,148380.125
141603,155095.53125
159781,158326.09375
141593,147785.578125
153585,160952.25
137561,146802.15625
125550,138122.265625
136570,136047.421875
162054,158259.375
171992,161621.5
178575,170348.046875
162859,161432.796875
128247,133566.890625
136292,138461.875
164061,160479.09375
162409,160926.453125
149608,157480.546875
112888,121116.34375
156816,152220.65625
155996,152670.75
155757,160999.84375
163788,166463.203125
160968,160314.046875
134357,145356.109375
129447,135614.515625
126223,130719.6640625
127969,137520.296875
160456,147691.046875
143619,138620.8125
157973,159556
164047,165448.078125
180266,173789.21875
145233,135241.765625
130597,137796.5
146143,159479.171875
140419,155358.59375
132564,142670.46875
131281,126028.0546875
166905,163710.296875
167149,170766.40625
163729,162966.640625
144820,142029.15625
137387,138303.25
132303,137001.140625
146842,144127.171875
157614,167868.5
167894,165533.9375
150066,165487.84375
177171,174844.1875
149091,155070.234375
141277,143770.65625
169108,164610.484375
166093,166143.3125
168966,168781.578125
170094,174473.078125
135373,137438.875
130261,133925.046875
139613,141307.421875
157001,152831
143378,136190.484375
120253,124002.3671875
123810,128021.9921875
161842,158277.640625
155442,168927.15625
155307,164389.921875
146755,140185.4375
135534,134883.4375
146275,145443.734375
161481,160116.796875
152674,149820.25
130699,136483.421875
124183,136229.84375
168032,167476.734375
137113,134001.953125
173980,169683.4375
156131,161091.53125
138261,154580.328125
169848,164120.953125
171280,169384.015625
161396,164438.515625
163225,157828.3125
146581,147412.84375
128335,134302.875
177597,172700.265625
172589,164258.4375
166515,165095.96875
144581,137469.9375
139343,134355.140625
168263,169912.40625
171854,170603.953125
171020,169577.96875
164836,172828.28125
164774,170381.359375
131229,137037.859375
130797,136309.625
127574,127963.2734375
140681,138784.96875
167931,157954.34375
163091,155425.28125
127940,130731.6328125
133609,124470.84375
166717,170727.96875
148517,161021.953125
128881,140077.1875
178270,172368.546875
173840,170394.1875
177898,165057.71875
177726,169067.375
178288,171232.15625
183056,172044.6875
141764,147605.703125
143295,139416.15625
169547,159074.96875
175097,169419.875
176382,170733.1875
173770,172213.109375
166738,173249.265625
165555,170497.578125
164935,171544.171875
152480,147861.28125
152803,141284.390625
135000,133398.734375
140202,132881.828125
157383,139562.484375
153655,167219.15625
150924,159676.703125
128302,142477.9375
126614,130717.296875
150966,158412.34375
165230,170781.71875
152169,159097.875
147041,148591.40625
130223,134618.828125
132930,133837.203125
148790,144180.109375
157792,146846.8125
169398,167332.890625
169565,167166.375
140668,145960.359375
131808,137092.890625
127626,132838.75
136509,128815.34375
120031,126013.515625
169546,165766.328125
161850,163463.640625
170613,167542.078125
171292,160935.515625
156093,159853
145664,150896.984375
144048,133363.484375
150568,138052.875
162795,148094.140625
188042,173122.90625
162436,155802.21875
147172,148949.359375
158864,164026.28125
170077,175883.078125
166822,175193.875
165370,164944.109375
137004,131499.265625
149575,144563.96875
147373,161304.59375
169434,172350.796875
146964,158924.703125
169021,170248
138956,141686.75
159128,171686.890625
169876,170403.78125
185057,178727.296875
179146,173693.625
162171,154748.765625
140066,143292.125
148937,142464.484375
149769,162486.640625
171433,173372.5625
168280,170517.09375
178380,171643.015625
166972,165091.25
169066,166345.609375
176811,170859.90625
179183,173962.171875
185142,178722.875
168566,174359.296875
140821,152249.6875
136849,143247.03125
130924,142659.578125
139208,136800.46875
148047,153524.890625
155150,158221.640625
172335,170822.59375
132649,137085.296875
136116,151007.25
170114,172498.953125
154734,164341.796875
140139,142694.546875
150958,143100.9375
155574,154315.796875
143932,141150.109375
156299,147829.984375
163564,169537.375
171220,174619.390625
154258,164258.59375
139636,148214.9375
140931,136660.296875
182600,169371.734375
134238,127299.90625
126998,127203.9140625
145817,147264.890625
169379,150870.078125
168123,174228.65625
145953,162996.640625
126271,130965.984375
137886,135586.703125
173102,171034.671875
164429,172609.703125
156868,159433.40625
164319,164607.5
131656,145300.9375
124013,133060.5
151313,157544.6875
156697,175419.90625
153141,162607.40625
149975,159460.015625
103395,126235.796875
116795,131739.640625
133627,144582.71875
161028,173494.953125
151304,162016.25
127738,135428.140625
176492,170821.125
181267,167558.53125
167411,166188.796875
169632,165965.46875
170237,170987.859375
157639,166627.59375
147220,153631.21875
150500,135751.015625
141700,134680.34375
155353,169161.078125
183404,166578.03125
174310,163927.765625
173021,168907.015625
176495,169260.15625
186117,175066.09375
183858,178942.703125
139296,151113.859375
135128,143693.34375
150953,157090.84375
181733,171329.34375
166820,165553.671875
163871,167756.484375
148652,156998.296875
152072,149804.671875
170197,171436.234375
181303,175114.859375
141066,137485.140625
149727,156415.890625
160141,159195.171875
152917,144672.78125
172470,167445.75
153965,172831.75
178464,178647.21875
179691,179242.453125
174376,168024.828125
167562,157924.671875
134815,141979.453125
142626,137234.8125
134342,135002.21875
171873,174594.078125
127650,129643.78125
119422,129874.6953125
118326,136321.328125
144187,152454.984375
162576,167554.375
164530,158861.203125
165651,152963.546875
156897,146087.921875
153636,137857.625
140547,130651.3671875
153748,160792.375
176183,177501.234375
146697,157653.5
135289,143178.0625
167831,164644.078125
140764,156781.1875
132001,136347.078125
132096,133613.015625
137627,137178.15625
157345,159402.390625
144327,149584.109375
128691,142729.125
136823,124049.5625
135945,145300.25
159060,156040.140625
194943,182974.25
173776,172462.9375
176423,172152.53125
143500,150956.421875
157419,159478.265625
170426,167917.34375
149678,163933.234375
173214,169181.71875
182794,171995.3125
166783,172278.171875
168452,169114.9375
158487,162393.859375
159294,167974.203125
169608,170685.8125
166232,167501.5
136003,143565.953125
146132,135125.359375
156878,149348.625
174127,173947.734375
138590,139254.171875
146008,144012.03125
156350,163507.140625
180474,171285.390625
167868,169384.171875
169488,180021.234375
157380,155761.21875
164649,163664.40625
166267,167661.15625
151015,153527.8125
168869,163459.75
134778,135687.59375
173262,168964.6875
172869,166861.671875
153646,150697.078125
161656,167870.75
169327,167014.1875
151763,146618.71875
158499,149217.65625
162063,168881.078125
176462,174652.875
177583,176901.484375
162229,160802.8125
142013,143523.109375
147153,145818.453125
137611,134544.390625
145203,140229.6875
148414,151639.0625
164543,178123.40625
177827,175609.71875
178394,178595.765625
145073,160778.734375
173212,169850.046875
166719,169603.6875
153788,168099.359375
165119,176463.5625
176539,174935.921875
168615,174049.625
170174,168118.109375
148913,144504.6875
138759,141073
185680,175542.578125
156774,162934.015625
161305,164786.875
152427,168223
169680,173968.8125
141527,143907.703125
120785,126823.328125
153976,159180.75
148842,170877.1875
174753,175377.921875
174672,173716.984375
153805,142231.125
180536,178502.96875
163542,173353.71875
170274,173159.40625
153728,161674.828125
149317,158995.5
157077,153709.484375
173221,177988.078125
176408,175225.953125
164504,158417.171875
144276,140877.78125
181114,176005.0625
130566,146489.15625
120352,131068.0703125
139454,133595.6875
136075,148711.203125
164087,159939.765625
159536,145668.890625
189940,177812.640625
169232,169461.078125
176639,173101.125
182184,176782.75
179651,174654.03125
162583,161502.234375
156499,152231.25
177897,164482.59375
188795,180823.21875
199704,186981.921875
173704,174248.59375
181411,172227.734375
145864,139731.625
142979,152210.34375
152457,164557.59375
190438,179066.140625
206135,185512.671875
206006,187791.46875
188155,175799.5625
173339,170360.40625
170113,157691.546875
152802,157994.109375
186966,183028.53125
181785,185183
182335,188065.671875
191022,188879
158176,142993.84375
178518,161362.140625
184169,190732.5625
178517,173476.75
178526,170659.765625
171845,175150.09375
179176,172998.296875
154584,155065.359375
157827,147598.671875
168901,163680.640625
190256,183631.71875
165265,160776.59375
145480,143183.65625
149969,163822.4375
159292,180552.515625
177569,176075.40625
154276,146592.15625
146689,143369.890625
160352,147438.859375
169969,158141.703125
185675,177925.28125
183619,166630.453125
157492,160480.9375
161036,156905.9375
145740,156859.703125
149626,168189.953125
176887,178065.328125
188140,173516.96875
159369,161110.421875
144125,156506.015625
144932,151205.25
138134,146503.96875
151718,154194.28125
168473,164672.03125
146063,152539.78125
140817,144039.375
125251,137521.078125
132735,140470.21875
147442,150610.59375
155271,170414.671875
179658,172892.578125
144329,144484.84375
145213,150844.03125
174219,174557.953125
168083,173174.921875
165122,167160.3125
149901,165534.421875
152928,152092.8125
144272,155229
158015,163282.140625
175074,176631.921875
151913,160795.75
148283,149513.796875
158794,170208.5625
144971,165653.484375
131259,138038.65625
140372,145235.546875
159086,157127.5625
165339,153924.53125
157986,145250.375
174014,175502.5625
156163,172336.671875
170194,172692.859375
169670,176003.21875
148704,144718.328125
150240,148768.640625
172657,173147.1875
170386,169596.5625
187276,174402.375
185825,182031.09375
189056,184459.8125
174243,180744.609375
148216,141650.140625
169613,171380.8125
177492,180453.703125
168336,176081.953125
158539,169626.484375
138781,156921.65625
119112,139933.921875
186178,177577.09375
175036,161134.234375
158600,154306.078125
147393,150064.203125
164391,166493.0625
184409,180918.265625
168725,167385.40625
149394,153952.125
156821,170564.25
157027,176338.0625
173758,177650.4375
179460,174379.75
141496,148314.625
168876,175478.46875
181767,185258.078125
152282,155541.078125
162856,148055.15625
170605,152270.59375
167312,162204.40625
190298,172383.515625
199080,183761
183721,180063.8125
142592,154131.359375
164844,169163.65625
179075,174751.34375
170920,168648.671875
153401,155332.21875
161920,158678
169201,162691.171875
189616,180924.46875
194591,181950.734375
180092,181234.109375
189359,173517.953125
196957,175190.859375
174120,163608.21875
182753,164565.4375
180824,176352.015625
189234,193510.328125
167237,186614.0625
145095,151839.625
169582,175410.53125
169287,170786.921875
186986,169298.09375
181301,172525.9375
189735,177796.703125
172064,179457.453125
149895,167279.921875
147788,153465.3125
154590,163119.171875
189826,187218.890625
178057,177876.078125
171580,170912.21875
172170,174974.796875
185160,186568.6875
184289,179942.28125
146135,141407.046875
150469,149805.390625
168653,163997.96875
178710,178239.296875
151939,158113.046875
146209,155013.46875
147145,147134.46875
180893,187122.671875
163252,159072.84375
153529,154225.890625
180501,183598.96875
177979,174376.765625
157888,158309.796875
164171,166818.71875
184224,178780.328125
199082,179412.796875
157382,163460.375
173689,161844.21875
186564,178827.046875
166226,156669.09375
148773,151162
178391,180273.609375
186193,184773.734375
177539,179985.875
172313,162018.875
197885,192388.59375
192287,182264.90625
155725,157136.84375
154913,161471.75
157978,164578.9375
183730,171980.875
191086,175811.296875
188890,189424.140625
169314,167459.96875
159205,156915.96875
162915,152872.25
153674,152136.328125
160667,152833.328125
182391,166216.0625
189752,190526.578125
183466,166281.859375
186588,185597.4375
176608,183553.796875
168512,177921.546875
160788,173171.625
151773,154607.015625
196239,184993.4375
194167,185462.78125
192765,183234.4375
204231,187822.984375
199980,197897.8125
194951,185161.28125
188980,182638.125
161234,159530.890625
150204,151423.15625
165823,155118.75
169111,167941.359375
188809,190927.109375
192963,185439.078125
195554,180957.78125
192196,173283.796875
186854,172898.515625
188665,175623.609375
179429,186445.78125
181068,183191.109375
161371,159862.59375
161771,151964.359375
166633,157748.25
169756,174653.03125
182527,182744.234375
171166,181610.421875
140320,143084.828125
151223,158145.609375
157504,166418.453125
154446,179245.703125
181606,188241.515625
194720,195442.515625
190790,185726.859375
197380,183574.640625
159634,169409.53125
187350,187763.53125
183237,172862.40625
157923,165365.734375
168271,175150.765625
185065,183933.171875
194225,186846.984375
181989,185300.84375
151489,156494.078125
149209,160142.453125
163395,170616.3125
170947,153987.8125
162876,151426.90625
178707,162786.765625
174845,171823
178637,182718.09375
168653,180285.46875
170567,181706.234375
173736,178005.5625
155779,163012.96875
150066,155590.34375
166021,165032.6875
144448,154510.765625
193931,183511.265625
201577,184072.5
171646,169983.234375
160090,157573.390625
163101,153864.359375
161677,159532.265625
175161,170216.34375
199265,190229.734375
163350,164777.125
179192,176721.390625
192207,186861.78125
186452,188883.328125
197838,185891.3125
154832,154439.3125
153609,159972.40625
180330,194439.890625
191362,182720.53125
174838,175324.578125
178976,183748.5625
202372,191609.3125
190202,191212.09375
199749,191838.234375
180251,185537.265625
169880,168738.28125
159214,161608.859375
148145,159830.734375
158296,167018.5
181208,181279.40625
182058,194813.53125
186404,187768.71875
184642,183688.109375
179228,182572.65625
176526,176707.40625
177765,173624.5625
181211,175535.203125
184984,179492.375
181898,172598.671875
172135,156221.34375
179027,168326.671875
180207,175459.890625
193401,189006.578125
166383,182746.15625
158770,167004.15625
147039,162483.703125
168440,180297.6875
177983,178214.484375
159283,177343.03125
160140,170806.953125
164413,163229.515625
194709,189897.125
176598,175856.078125
173010,171458.140625
163853,168425.109375
191266,188228.421875
157894,156105.9375
155617,152942.546875
182447,176105.640625
172498,171645.640625
156391,164275.046875
142105,149316.296875
162124,162101.875
187554,181760.125
188812,185926.234375
146076,154771.65625
188396,182367.3125
199746,193024.84375
155403,157245.078125
163231,157017.765625
170017,163655.8125
182303,176350.84375
186007,187669.1875
191068,191813.34375
188889,181262.28125
168922,174355.140625
157450,164971.640625
189658,184846.703125
201940,191887.8125
185961,181066.703125
168799,176932.703125
177003,166802.328125
169813,160653.8125
203433,195420.890625
178785,190687.640625
169920,163601.203125
160113,158431.078125
166766,157236.390625
193715,184980.546875
194058,182339.65625
176036,178499.90625
188702,183083.515625
187894,192197.875
197306,192280.375
192571,187769.96875
176227,179443.078125
165318,169802.578125
164808,164831.828125
158056,161511.9375
150312,163055.875
183655,187851.828125
204110,192145.828125
186233,179061.859375
184864,192520.75
191696,191048.40625
213014,197831.765625
187808,182268.203125
151021,154206.34375
200266,186808.328125
200294,187854.875
198048,189604.875
196854,185802.515625
204810,181142.015625
173629,163936.359375
185368,174350.484375
195246,196454.03125
199207,194312.921875
198325,184030.5625
184891,188328.078125
164957,180630.015625
145591,148702.40625
148390,152726.96875
156606,179191.53125
191449,183564.828125
188603,180969.515625
187547,178134.28125
192770,195757.765625
169875,181992.03125
142138,163796.03125
163244,171828.25
186975,190333.171875
172497,188774.921875
165756,164406.84375
163615,156808.859375
169968,158545.640625
199364,189580.09375
160481,160694.265625
180594,174414.1875
201608,187766.578125
195107,190562.203125
196537,187668.828125
167207,171946.9375
157572,165261.0625
157839,162978.921875
173193,182099.5
178946,183009.328125
167484,178279.765625
187697,188708.5
192999,192150.234375
188899,192056.0625
185520,182880.046875
170943,167343.578125
183889,175189.859375
200696,201497.546875
192412,199948.546875
196787,186407.375
188354,193838.546875
198571,198170.90625
197637,195407.84375
191064,196469.59375
173778,172259.9375
165001,180257.625
150147,155581.875
173313,171618.140625
197061,193342.65625
205363,196677.859375
183576,194536.15625
190101,184988.3125
185833,174515.34375
166505,168101.28125
192870,192468.609375
186795,187839.46875
185681,173633.5
180375,181150.640625
179039,185609.46875
202291,199495.21875
200703,200302.390625
210249,201303.359375
202491,191584.453125
177595,176586.453125
172919,165777.078125
205145,197434.65625
185530,185790.109375
162688,167779.03125
196728,193864.796875
201869,193945.046875
206401,199572.296875
186575,191390.34375
200567,192910.1875
173640,167604.40625
202055,198823.234375
190349,187520.15625
184189,173541.625
207706,198716.328125
194446,195987.328125
206152,201244.8125
200256,191064.8125
196909,189644.84375
180588,170910.265625
206320,181950.03125
218030,209319.96875
164447,172657.453125
163924,177083.609375
179182,182136.84375
209489,202772.71875
218785,204463.671875
194369,195354.921875
196446,197519.390625
169126,172976.203125
171006,175385.78125
187174,188656.859375
182227,182721.40625
216493,195006.109375
212282,203724.234375
201865,197297.0625
202935,193997.03125
198522,197282
192377,186574.375
167145,174544.3125
178996,181795.3125
192742,202902.328125
197459,194049.390625
199491,186387.109375
206874,196431.9375
194539,196178.453125
206663,196438.859375
187776,178116.953125
214583,207547.28125
200500,193681.484375
152377,164443.0625
170494,166197.203125
175146,181767.40625
187430,197299.5
201971,202138.453125
193781,205540.515625
193297,191213.546875
186108,194364.0625
193487,191862.75
168849,177141.890625
200533,199194.65625
220123,208324.234375
183135,194731.609375
198772,185819.703125
202151,201710.375
204582,199144.890625
174253,176682.140625
168382,174546.296875
196267,183666.390625
205808,202244.90625
207395,205112.265625
178435,181021.984375
158101,175990.296875
162605,179251.6875
212428,209254.3125
204976,198983.140625
203972,195789.5
194188,198468.21875
203718,200983.203125
197719,190450.28125
200274,198871.984375
205463,207606.875
209266,209598.640625
212941,205858.890625
202502,202597.203125
176479,175623.953125
194807,194196.578125
208606,206894.34375
202405,210650.6875
189892,204777.84375
156095,177101.859375
183487,173740.671875
206534,201569.8125
217769,209475.734375
211535,213004.734375
189080,184079.875
184615,181914.125
191807,181323.65625
210780,211516.296875
219980,208106.609375
221325,207835.46875
190731,189763.875
188915,193207.171875
202889,208587.046875
200702,215828.8125
193149,198770.34375
187453,177885.578125
