DATE;HOUR;FACT;ID_COMPANY;ID_GTP;CITY_ID
01.01.2017;0;2095,293;8;1;551487
01.01.2017;1;2020,687;8;1;551487
01.01.2017;2;1959,993;8;1;551487
01.01.2017;3;1903,915;8;1;551487
01.01.2017;4;1870,539;8;1;551487
01.01.2017;5;1876,003;8;1;551487
01.01.2017;6;1888,376;8;1;551487
01.01.2017;7;1866,079;8;1;551487
01.01.2017;8;1851,412;8;1;551487
01.01.2017;9;1899,424;8;1;551487
01.01.2017;10;1940,917;8;1;551487
01.01.2017;11;1976,324;8;1;551487
01.01.2017;12;1999,893;8;1;551487
01.01.2017;13;2034,894;8;1;551487
01.01.2017;14;2046,916;8;1;551487
01.01.2017;15;2115,518;8;1;551487
01.01.2017;16;2231,689;8;1;551487
01.01.2017;17;2238,879;8;1;551487
01.01.2017;18;2226,965;8;1;551487
01.01.2017;19;2204,51;8;1;551487
01.01.2017;20;2181,786;8;1;551487
01.01.2017;21;2154,262;8;1;551487
01.01.2017;22;2095,983;8;1;551487
01.01.2017;23;1994,685;8;1;551487
02.01.2017;0;1922,975;8;1;551487
02.01.2017;1;1859,856;8;1;551487
02.01.2017;2;1809,478;8;1;551487
02.01.2017;3;1810,287;8;1;551487
02.01.2017;4;1815,536;8;1;551487
02.01.2017;5;1861,51;8;1;551487
02.01.2017;6;1916,499;8;1;551487
02.01.2017;7;1931,678;8;1;551487
02.01.2017;8;1979,601;8;1;551487
02.01.2017;9;2050,575;8;1;551487
02.01.2017;10;2105,135;8;1;551487
02.01.2017;11;2127,92;8;1;551487
02.01.2017;12;2123,348;8;1;551487
02.01.2017;13;2112,889;8;1;551487
02.01.2017;14;2134,079;8;1;551487
02.01.2017;15;2222,823;8;1;551487
02.01.2017;16;2338,2;8;1;551487
02.01.2017;17;2335,124;8;1;551487
02.01.2017;18;2329,296;8;1;551487
02.01.2017;19;2300,142;8;1;551487
02.01.2017;20;2277,739;8;1;551487
02.01.2017;21;2227,487;8;1;551487
02.01.2017;22;2125,064;8;1;551487
02.01.2017;23;2019,148;8;1;551487
03.01.2017;0;1929,938;8;1;551487
03.01.2017;1;1872,917;8;1;551487
03.01.2017;2;1839,79;8;1;551487
03.01.2017;3;1820,253;8;1;551487
03.01.2017;4;1833,582;8;1;551487
03.01.2017;5;1872,479;8;1;551487
03.01.2017;6;1932,088;8;1;551487
03.01.2017;7;1990,831;8;1;551487
03.01.2017;8;2049,729;8;1;551487
03.01.2017;9;2127,376;8;1;551487
03.01.2017;10;2172,949;8;1;551487
03.01.2017;11;2207,553;8;1;551487
03.01.2017;12;2207,553;8;1;551487
03.01.2017;13;2217,443;8;1;551487
03.01.2017;14;2234,497;8;1;551487
03.01.2017;15;2308,778;8;1;551487
03.01.2017;16;2410,083;8;1;551487
03.01.2017;17;2413,244;8;1;551487
03.01.2017;18;2381,16;8;1;551487
03.01.2017;19;2343,416;8;1;551487
03.01.2017;20;2310,925;8;1;551487
03.01.2017;21;2264,609;8;1;551487
03.01.2017;22;2159,431;8;1;551487
03.01.2017;23;2057,306;8;1;551487
04.01.2017;0;1965,654;8;1;551487
04.01.2017;1;1903,032;8;1;551487
04.01.2017;2;1869,869;8;1;551487
04.01.2017;3;1858,619;8;1;551487
04.01.2017;4;1869,275;8;1;551487
04.01.2017;5;1938,29;8;1;551487
04.01.2017;6;2015,282;8;1;551487
04.01.2017;7;2085,209;8;1;551487
04.01.2017;8;2175,926;8;1;551487
04.01.2017;9;2258,201;8;1;551487
04.01.2017;10;2310,212;8;1;551487
04.01.2017;11;2315,534;8;1;551487
04.01.2017;12;2319,473;8;1;551487
04.01.2017;13;2331,201;8;1;551487
04.01.2017;14;2336,538;8;1;551487
04.01.2017;15;2400,585;8;1;551487
04.01.2017;16;2515,132;8;1;551487
04.01.2017;17;2525,055;8;1;551487
04.01.2017;18;2487,898;8;1;551487
04.01.2017;19;2453,342;8;1;551487
04.01.2017;20;2418,071;8;1;551487
04.01.2017;21;2356,687;8;1;551487
04.01.2017;22;2224,7;8;1;551487
04.01.2017;23;2134,036;8;1;551487
05.01.2017;0;2025,222;8;1;551487
05.01.2017;1;1982,496;8;1;551487
05.01.2017;2;1958,593;8;1;551487
05.01.2017;3;1952,814;8;1;551487
05.01.2017;4;1971,497;8;1;551487
05.01.2017;5;2024,411;8;1;551487
05.01.2017;6;2090,86;8;1;551487
05.01.2017;7;2188,514;8;1;551487
05.01.2017;8;2269,211;8;1;551487
05.01.2017;9;2346,088;8;1;551487
05.01.2017;10;2391,937;8;1;551487
05.01.2017;11;2408,49;8;1;551487
05.01.2017;12;2416,414;8;1;551487
05.01.2017;13;2402,091;8;1;551487
05.01.2017;14;2421,282;8;1;551487
05.01.2017;15;2476,991;8;1;551487
05.01.2017;16;2562,293;8;1;551487
05.01.2017;17;2564,605;8;1;551487
05.01.2017;18;2508,41;8;1;551487
05.01.2017;19;2467,25;8;1;551487
05.01.2017;20;2426,331;8;1;551487
05.01.2017;21;2361,54;8;1;551487
05.01.2017;22;2260,093;8;1;551487
05.01.2017;23;2144,11;8;1;551487
06.01.2017;0;2041,366;8;1;551487
06.01.2017;1;2001,95;8;1;551487
06.01.2017;2;1953,106;8;1;551487
06.01.2017;3;1956,504;8;1;551487
06.01.2017;4;1964,284;8;1;551487
06.01.2017;5;2023,986;8;1;551487
06.01.2017;6;2074,746;8;1;551487
06.01.2017;7;2171,423;8;1;551487
06.01.2017;8;2240,699;8;1;551487
06.01.2017;9;2349,275;8;1;551487
06.01.2017;10;2388,64;8;1;551487
06.01.2017;11;2396,067;8;1;551487
06.01.2017;12;2402,445;8;1;551487
06.01.2017;13;2396,069;8;1;551487
06.01.2017;14;2387,908;8;1;551487
06.01.2017;15;2469,974;8;1;551487
06.01.2017;16;2556,859;8;1;551487
06.01.2017;17;2548,084;8;1;551487
06.01.2017;18;2502,153;8;1;551487
06.01.2017;19;2459,66;8;1;551487
06.01.2017;20;2414,533;8;1;551487
06.01.2017;21;2361,637;8;1;551487
06.01.2017;22;2253,204;8;1;551487
06.01.2017;23;2152,234;8;1;551487
07.01.2017;0;2064,292;8;1;551487
07.01.2017;1;2014,679;8;1;551487
07.01.2017;2;1970,551;8;1;551487
07.01.2017;3;1954,317;8;1;551487
07.01.2017;4;1973,391;8;1;551487
07.01.2017;5;2006,775;8;1;551487
07.01.2017;6;2055,873;8;1;551487
07.01.2017;7;2114,758;8;1;551487
07.01.2017;8;2162,642;8;1;551487
07.01.2017;9;2269,403;8;1;551487
07.01.2017;10;2306,744;8;1;551487
07.01.2017;11;2342,091;8;1;551487
07.01.2017;12;2337,995;8;1;551487
07.01.2017;13;2335,372;8;1;551487
07.01.2017;14;2331,764;8;1;551487
07.01.2017;15;2427,643;8;1;551487
07.01.2017;16;2544,743;8;1;551487
07.01.2017;17;2538,906;8;1;551487
07.01.2017;18;2512,929;8;1;551487
07.01.2017;19;2460,327;8;1;551487
07.01.2017;20;2427,283;8;1;551487
07.01.2017;21;2364,636;8;1;551487
07.01.2017;22;2257,128;8;1;551487
07.01.2017;23;2154,048;8;1;551487
08.01.2017;0;2063,158;8;1;551487
08.01.2017;1;2009,136;8;1;551487
08.01.2017;2;1989,153;8;1;551487
08.01.2017;3;1982,726;8;1;551487
08.01.2017;4;1976,169;8;1;551487
08.01.2017;5;2024,418;8;1;551487
08.01.2017;6;2068,068;8;1;551487
08.01.2017;7;2128,407;8;1;551487
08.01.2017;8;2179,353;8;1;551487
08.01.2017;9;2287,747;8;1;551487
08.01.2017;10;2335,135;8;1;551487
08.01.2017;11;2380,047;8;1;551487
