DATE;HOUR;FACT;ID_COMPANY;ID_GTP;CITY_ID
01.09.2018;0;7854;9;1;551487
01.09.2018;1;8026;9;1;551487
01.09.2018;2;8026;9;1;551487
01.09.2018;3;8026;9;1;551487
01.09.2018;4;8026;9;1;551487
01.09.2018;5;7748;9;1;551487
01.09.2018;6;7999;9;1;551487
01.09.2018;7;7788;9;1;551487
01.09.2018;8;6930;9;1;551487
01.09.2018;9;7418;9;1;551487
01.09.2018;10;7313;9;1;551487
01.09.2018;11;6996;9;1;551487
01.09.2018;12;6943;9;1;551487
01.09.2018;13;7722;9;1;551487
01.09.2018;14;8422;9;1;551487
01.09.2018;15;7828;9;1;551487
01.09.2018;16;6851;9;1;551487
01.09.2018;17;7392;9;1;551487
01.09.2018;18;7326;9;1;551487
01.09.2018;19;6653;9;1;551487
01.09.2018;20;6600;9;1;551487
01.09.2018;21;6798;9;1;551487
01.09.2018;22;6930;9;1;551487
01.09.2018;23;7762;9;1;551487
