DATE;HOUR;FACT;ID_COMPANY;ID_GTP;CITY_ID
06.01.2017;5;562901,20;9;1;1486209
06.01.2017;6;621181,40;9;1;1486209
06.01.2017;7;678453,20;9;1;1486209
06.01.2017;8;728704,00;9;1;1486209
06.01.2017;9;755495,00;9;1;1486209
06.01.2017;10;762228,20;9;1;1486209
06.01.2017;11;764296,20;9;1;1486209
06.01.2017;12;756867,40;9;1;1486209
06.01.2017;13;751971,60;9;1;1486209
06.01.2017;14;769852,60;9;1;1486209
06.01.2017;15;805818,80;9;1;1486209
06.01.2017;16;801603,60;9;1;1486209
06.01.2017;17;787084,60;9;1;1486209
06.01.2017;18;775135,80;9;1;1486209
06.01.2017;19;748623,20;9;1;1486209
06.01.2017;20;704656,40;9;1;1486209
06.01.2017;21;653441,20;9;1;1486209
06.01.2017;22;598707,60;9;1;1486209
06.01.2017;23;561108,80;9;1;1486209
07.01.2017;0;533988,60;9;1;1486209
07.01.2017;1;515160,60;9;1;1486209
07.01.2017;2;506221,60;9;1;1486209
07.01.2017;3;511338,00;9;1;1486209
07.01.2017;4;530417,60;9;1;1486209
07.01.2017;5;556983,00;9;1;1486209
07.01.2017;6;601302,40;9;1;1486209
07.01.2017;7;647427,00;9;1;1486209
07.01.2017;8;698672,80;9;1;1486209
07.01.2017;9;733663,60;9;1;1486209
07.01.2017;10;749206,40;9;1;1486209
07.01.2017;11;753160,20;9;1;1486209
07.01.2017;12;754546,00;9;1;1486209
07.01.2017;13;756803,40;9;1;1486209
07.01.2017;14;774797,00;9;1;1486209
07.01.2017;15;807023,60;9;1;1486209
07.01.2017;16;806001,60;9;1;1486209
07.01.2017;17;792576,80;9;1;1486209
07.01.2017;18;779874,60;9;1;1486209
07.01.2017;19;755071,40;9;1;1486209
07.01.2017;20;710814,20;9;1;1486209
07.01.2017;21;658961,60;9;1;1486209
07.01.2017;22;604441,00;9;1;1486209
07.01.2017;23;563039,80;9;1;1486209
08.01.2017;0;533206,80;9;1;1486209
08.01.2017;1;515551,20;9;1;1486209
08.01.2017;2;508099,80;9;1;1486209
08.01.2017;3;511683,20;9;1;1486209
08.01.2017;4;529596,40;9;1;1486209
08.01.2017;5;558589,20;9;1;1486209
08.01.2017;6;609611,60;9;1;1486209
08.01.2017;7;660242,00;9;1;1486209
08.01.2017;8;718707,80;9;1;1486209
08.01.2017;9;749979,60;9;1;1486209
08.01.2017;10;765441,00;9;1;1486209
08.01.2017;11;770158,00;9;1;1486209
08.01.2017;12;775263,40;9;1;1486209
08.01.2017;13;777779,00;9;1;1486209
08.01.2017;14;797712,00;9;1;1486209
08.01.2017;15;851855,80;9;1;1486209
08.01.2017;16;863535,20;9;1;1486209
08.01.2017;17;857460,40;9;1;1486209
08.01.2017;18;844582,60;9;1;1486209
08.01.2017;19;811976,60;9;1;1486209
08.01.2017;20;756659,00;9;1;1486209
08.01.2017;21;688056,60;9;1;1486209
08.01.2017;22;624133,60;9;1;1486209
08.01.2017;23;580633,80;9;1;1486209
09.01.2017;0;551345,60;9;1;1486209
09.01.2017;1;538789,80;9;1;1486209
09.01.2017;2;538386,20;9;1;1486209
09.01.2017;3;565851,80;9;1;1486209
09.01.2017;4;645345,80;9;1;1486209
09.01.2017;5;740347,00;9;1;1486209
09.01.2017;6;846263,80;9;1;1486209
09.01.2017;7;921994,20;9;1;1486209
09.01.2017;8;961434,80;9;1;1486209
09.01.2017;9;964250,40;9;1;1486209
09.01.2017;10;955074,80;9;1;1486209
09.01.2017;11;954783,60;9;1;1486209
09.01.2017;12;941474,60;9;1;1486209
09.01.2017;13;932807,40;9;1;1486209
09.01.2017;14;941413,80;9;1;1486209
